Index,District,Season,Crop,Year,duration,Area ( in Hectare),Production ( in Tonnes),Yield (Ton./Ha.),Total duration of weeks (SMW),week,tempmax,tempmin,temp,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddirection,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,suntime(hrs.)
103,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,33,29.4,23.9,26.4,24.52857143,89.92857143,35.5,5.952857143,rain,30.35115331,23.85714286,238.4857143,1004.642857,75.22857143,4.157142857,225.5428571,19.47142857,7.571428571,12
104,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,34,30.7,24.0,26.11428571,24.1,88.82857143,26.1,8.928571429,rain,30.35115331,22.1,254.7714286,1005.542857,88.95714286,3.971428571,170.6,14.7,5.857142857,12
105,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,35,31.7,22.9,26.68571429,24.01428571,85.95714286,8.2,10.71428571,rain,30.35115331,18.55714286,238.4,1008.557143,57.74285714,4.757142857,256.4,22.18571429,8.571428571,12
106,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,36,32.9,23.1,26.55714286,23.75714286,85.27142857,13.5,9.524285714,rain,30.35115331,17.42857143,256.4428571,1009.185714,54.14285714,4.757142857,265.7857143,22.97142857,8.714285714,12
107,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,37,34.4,23.8,27.52857143,25.02857143,86.87142857,58.2,40.47857143,rain,30.35115331,16.41428571,218.8857143,1006.742857,67.31428571,3.871428571,155.1714286,13.4,5.285714286,12
108,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,38,34.1,24.1,26.97142857,24.7,87.81428571,64.5,23.81142857,rain,30.35115331,19.95714286,271.6571429,1003.171429,69.95714286,4.028571429,172.2,14.91428571,6.142857143,12
109,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,39,30.7,23.5,25.82857143,24.1,90.35714286,64.4,52.38142857,rain,30.35115331,24.54285714,221.4428571,1009.083927,71.82857143,5.211415024,216.8428571,18.74285714,7.428571429,12
110,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,40,31.4,22.3,26.65714286,24.24285714,87.21428571,11.9,9.524285714,rain,30.35115331,13.48571429,226.3857143,1009.083927,66.75714286,4.3,222.6285714,19.21428571,8.0,11
111,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,41,32.9,22.1,26.61428571,23.95714286,86.24285714,5.4,14.28714286,rain,30.35115331,11.77142857,250.9714286,1009.114286,50.31428571,4.114285714,229.5285714,19.9,7.714285714,11
112,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,42,35.9,19.4,27.02857143,21.57142857,74.08571429,9.6,10.11857143,no rain,30.35115331,13.41428571,85.24285714,1010.6,36.75714286,4.214285714,249.9857143,21.6,9.0,11
113,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,43,35.2,17.7,26.0,19.71428571,70.71428571,0.0,0.0,no rain,30.35115331,15.32857143,45.91428571,1009.542857,59.77142857,4.528571429,240.1285714,20.75714286,8.285714286,11
114,Tapi,Kharif,Rice,2013,2013-2014,55694,145132,2.61,22-44,44,35.4,18.0,25.28571429,18.31428571,67.62857143,0.0,0.0,no rain,30.35115331,13.84285714,53.68571429,1013.714286,19.24285714,3.742857143,231.5285714,20.0,8.285714286,11
115,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,22,38.2,26.3,30.61428571,23.81428571,69.11428571,23.9,12.5,no rain,30.35115331,20.98571429,251.0142857,1004.9,59.57142857,5.2,215.6714286,18.62857143,6.714285714,13
116,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,23,34.8,24.9,28.45714286,25.18571429,83.7,246.4,31.54857143,rain,30.35115331,20.47142857,236.6857143,1003.414286,72.45714286,4.057142857,172.1714286,14.88571429,5.714285714,13
117,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,24,31.1,24.1,27.21428571,25.52857143,90.77142857,297.0,13.09571429,rain,30.35115331,27.1,225.4857143,998.8142857,85.24285714,3.757142857,167.4857143,14.38571429,5.714285714,13
118,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,25,31.9,24.1,27.28571429,25.18571429,88.7,188.8,29.76428571,rain,30.35115331,20.82857143,233.6,1002.971429,67.31428571,4.371428571,212.0571429,18.31428571,7.0,13
119,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,26,31.1,24.8,27.04285714,25.24285714,90.18571429,117.1,25.59571429,rain,30.35115331,29.25714286,230.0,1004.014286,82.02857143,4.2,183.1,15.75714286,6.142857143,13
120,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,27,31.7,24.1,27.05714286,25.24285714,90.04285714,91.6,32.74,rain,30.35115331,26.38571429,243.0571429,1002.271429,84.61428571,4.3,176.6142857,15.25714286,6.0,13
121,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,28,31.1,24.2,26.11428571,24.62857143,91.81428571,275.0,19.04857143,rain,30.35115331,27.08571429,246.2142857,1002.571429,89.24285714,3.9,135.4857143,11.68571429,4.714285714,13
122,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,29,29.1,24.5,26.05714286,24.81428571,93.08571429,207.3,10.12,rain,30.35115331,28.95714286,246.2714286,1002.014286,89.7,3.8,146.1285714,12.58571429,5.285714286,13
123,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,30,29.4,24.0,25.87142857,24.6,92.62857143,90.0,11.31,rain,30.35115331,33.4,236.5714286,1001.385714,93.7,3.785714286,137.7571429,11.85714286,5.0,13
124,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,31,29.2,23.4,25.47142857,24.1,92.28571429,231.5,21.42714286,rain,30.35115331,27.78571429,243.1285714,1002.728571,80.71428571,3.728571429,188.7142857,16.25714286,6.0,13
125,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,32,30.4,23.5,26.02857143,24.2,89.92857143,38.7,29.16571429,rain,30.35115331,26.27142857,243.4,1006.114286,82.22857143,4.071428571,194.1,16.72857143,6.428571429,12
126,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,33,29.4,23.4,26.17142857,24.37142857,90.24285714,35.5,5.952857143,rain,30.35115331,24.12857143,240.6571429,1004.642857,74.55714286,4.157142857,221.5285714,19.07142857,7.285714286,12
127,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,34,30.7,23.4,25.84285714,23.87142857,89.15714286,26.5,9.522857143,rain,30.35115331,22.67142857,260.1714286,1005.542857,88.98571429,3.971428571,174.9714286,15.11428571,5.571428571,12
128,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,35,31.7,22.6,26.44285714,23.82857143,86.28571429,10.3,17.26285714,rain,30.35115331,18.01428571,243.1428571,1008.557143,58.31428571,4.757142857,257.6142857,22.2,9.0,12
129,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,36,32.9,22.6,26.3,23.52857143,85.54285714,15.1,14.28714286,rain,30.35115331,17.44285714,260.6,1009.185714,54.08571429,4.757142857,267.4142857,23.11428571,8.714285714,12
130,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,37,34.4,23.3,27.21428571,24.82857143,87.58571429,63.5,40.47857143,rain,30.35115331,16.82857143,182.3857143,1006.742857,68.04285714,3.871428571,156.9857143,13.52857143,5.571428571,12
131,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,38,34.1,23.4,26.64285714,24.5,88.62857143,74.1,27.38285714,rain,30.35115331,19.28571429,278.7428571,1003.171429,70.34285714,4.028571429,168.3285714,14.55714286,6.0,12
132,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,39,30.7,22.9,25.57142857,23.88571429,90.68571429,45.1,54.16714286,rain,30.35115331,23.52857143,222.4571429,1009.083927,71.72857143,5.211415024,223.2428571,19.24285714,7.857142857,12
133,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,40,31.4,22.0,26.47142857,24.02857143,87.15714286,13.2,11.31,rain,30.35115331,14.24285714,229.6142857,1009.083927,63.7,4.3,228.9142857,19.71428571,8.142857143,11
134,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,41,32.9,22.1,26.35714286,23.8,86.8,7.8,17.26428571,rain,30.35115331,13.21428571,261.3714286,1009.114286,55.94285714,4.114285714,234.3857143,20.31428571,8.142857143,11
135,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,42,35.9,19.3,26.88571429,21.45714286,74.42857143,15.2,14.88142857,no rain,30.35115331,14.48571429,90.45714286,1010.6,39.52857143,4.214285714,251.4571429,21.68571429,9.0,11
136,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,43,35.2,18.2,26.14285714,19.97142857,71.27142857,0.0,0.0,no rain,30.35115331,15.58571429,44.81428571,1009.542857,66.27142857,4.528571429,238.0142857,20.58571429,8.285714286,11
137,Valsad,Kharif,Rice,2013,2013-2014,70104,146890,2.1,22-44,44,35.4,17.5,25.15714286,18.54285714,68.94285714,0.0,0.0,no rain,30.35115331,14.88571429,57.01428571,1013.714286,22.68571429,3.742857143,231.9428571,20.08571429,8.285714286,11
138,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,22,42.4,27.1,32.21428571,23.75714286,64.78571429,2.1,7.737142857,no rain,30.35115331,24.37142857,230.8714286,1006.6,49.62857143,4.757142857,283.0285714,24.4,8.714285714,13
139,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,23,40.8,27.7,32.28571429,23.77142857,64.0,1.8,4.761428571,no rain,30.35115331,26.04285714,226.8857143,1003.0,36.68571429,4.785714286,277.0142857,23.91428571,8.714285714,13
140,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,24,39.2,26.7,31.38571429,24.34285714,68.35714286,21.6,8.334285714,rain,30.35115331,32.71428571,216.2714286,1003.714286,43.75714286,4.114285714,297.2285714,25.6,9.285714286,13
141,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,25,35.7,27.1,30.78571429,24.64285714,70.81428571,1.2,2.381428571,no rain,30.35115331,35.58571429,228.4428571,1003.557143,48.68571429,4.0,288.2857143,24.87142857,9.0,13
142,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,26,36.4,27.3,31.04285714,23.74285714,66.64285714,1.4,5.952857143,no rain,30.35115331,29.94285714,239.1714286,1007.128571,47.57142857,4.228571429,283.5,24.45714286,8.714285714,13
143,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,27,37.0,26.7,30.81428571,24.27142857,69.8,5.1,14.88142857,rain,30.35115331,27.4,239.6142857,1005.6,42.8,4.657142857,286.8285714,24.68571429,8.857142857,13
144,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,28,34.2,26.1,29.45714286,24.84285714,77.62857143,40.8,35.12142857,rain,30.35115331,22.62857143,230.8857143,1002.671429,70.47142857,4.4,213.5142857,18.44285714,7.0,13
145,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,29,31.9,25.7,28.1,25.61428571,86.72857143,91.9,24.40428571,rain,30.35115331,30.18571429,240.1857143,1001.271429,82.34285714,3.971428571,180.2714286,15.54285714,6.0,13
146,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,30,31.2,24.7,27.35714286,25.21428571,88.51428571,127.9,14.28714286,rain,30.35115331,27.57142857,241.9285714,1003.942857,83.82857143,3.457142857,207.9,17.95714286,7.0,13
147,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,31,30.4,25.0,27.1,25.45714286,91.14285714,71.1,33.33285714,rain,30.35115331,27.97142857,233.9714286,1001.942857,79.11428571,3.685714286,194.4428571,16.8,6.428571429,13
148,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,32,30.9,24.6,27.21428571,24.88571429,87.35714286,9.9,22.62142857,rain,30.35115331,26.22857143,231.9285714,1004.971429,72.42857143,4.2,251.1285714,21.61428571,8.428571429,12
149,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,33,32.9,24.0,27.41428571,24.6,85.18571429,8.2,11.90571429,rain,30.35115331,22.92857143,237.7428571,1008.042857,68.84285714,4.0,247.3428571,21.38571429,8.142857143,12
150,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,34,34.4,24.6,28.14285714,25.24285714,85.0,69.3,13.69142857,rain,30.35115331,10.44285714,279.5428571,1007.228571,73.11428571,3.942857143,190.0142857,16.44285714,6.571428571,12
151,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,35,32.4,24.2,27.14285714,25.12857143,89.32857143,69.5,5.358571429,rain,30.35115331,15.58571429,279.2571429,1003.1,77.14285714,3.828571429,168.0714286,14.48571429,5.714285714,12
152,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,36,31.7,23.2,26.62857143,24.85714286,90.18571429,115.9,26.19142857,rain,30.35115331,24.92857143,237.1285714,1004.985714,82.8,3.557142857,173.1285714,14.92857143,6.0,12
153,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,37,31.7,23.5,26.8,24.52857143,87.81428571,23.4,11.90714286,rain,30.35115331,18.15714286,241.3714286,1008.328571,51.08571429,4.328571429,266.0571429,23.02857143,9.0,12
154,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,38,32.7,22.5,27.25714286,23.94285714,83.11428571,0.4,2.381428571,no rain,30.35115331,14.4,257.9714286,1009.214286,45.51428571,4.857142857,267.9142857,23.17142857,9.0,12
155,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,39,35.7,23.1,28.64285714,24.2,78.15714286,12.9,7.144285714,rain,30.35115331,9.257142857,122.7428571,1011.528571,29.62857143,4.157142857,258.6428571,22.37142857,8.857142857,12
156,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,40,36.7,22.7,28.9,23.72857143,75.0,6.2,22.02428571,rain,30.35115331,10.45714286,36.8,1011.642857,31.05714286,3.842857143,209.6571429,18.1,7.571428571,11
157,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,41,36.7,19.6,28.07142857,21.95714286,71.31428571,1.5,7.738571429,no rain,30.35115331,11.02857143,58.6,1008.914286,41.8,3.857142857,235.7428571,20.31428571,8.142857143,11
158,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,42,38.4,20.6,28.64285714,21.07142857,65.91428571,0.6,1.19,no rain,30.35115331,13.21428571,61.51428571,1012.157143,21.55714286,3.914285714,246.5142857,21.31428571,8.857142857,11
159,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,43,37.7,19.6,27.24285714,19.0,63.45714286,0.0,0.0,no rain,30.35115331,15.11428571,113.8142857,1013.285714,53.64285714,3.942857143,194.2428571,16.78571429,7.142857143,11
160,Bharuch,Kharif,Rice,2014,2014-2015,8225,15762,1.92,22-44,44,36.7,20.0,27.65714286,17.52857143,57.88571429,0.0,0.0,no rain,30.35115331,13.9,102.0714286,1013.157143,22.91428571,3.842857143,212.6285714,18.35714286,7.714285714,11
161,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,22,42.5,24.9,31.87142857,20.18571429,55.72857143,5.2,14.88,no rain,30.35115331,24.9,255.1571429,1009.083927,55.11428571,6.326635055,299.2285714,25.8,9.285714286,13
162,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,23,41.1,25.6,32.08571429,20.11428571,54.11428571,7.9,21.42857143,no rain,30.35115331,24.92857143,251.8,1009.083927,32.28571429,6.326635055,294.2285714,25.35714286,9.142857143,13
163,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,24,39.0,25.6,30.42857143,21.82857143,63.24285714,15.5,41.07142857,rain,30.35115331,31.48571429,233.5571429,1009.083927,37.04285714,6.326635055,297.5285714,25.67142857,9.142857143,13
164,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,25,35.4,24.9,29.38571429,22.58571429,69.37142857,3.4,7.142857143,no rain,30.35115331,35.9,240.9428571,1009.083927,44.48571429,6.326635055,291.7714286,25.18571429,9.0,13
165,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,26,36.2,25.1,29.65714286,21.48571429,64.24285714,0.9,5.357142857,no rain,30.35115331,30.14285714,254.7714286,1009.083927,50.9,6.326635055,290.3142857,25.07142857,9.0,13
166,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,27,36.9,24.8,29.38571429,21.95714286,67.22857143,9.2,30.95285714,rain,30.35115331,27.41428571,255.8428571,1009.083927,46.14285714,6.326635055,274.4428571,23.7,8.714285714,13
167,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,28,34.2,24.7,27.92857143,23.05714286,76.75714286,39.6,66.07142857,rain,30.35115331,22.07142857,248.5285714,1009.083927,73.3,6.326635055,203.3,17.52857143,6.714285714,13
168,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,29,29.9,24.1,26.31428571,24.02857143,87.85714286,148.4,85.11857143,rain,30.35115331,31.48571429,248.0285714,1009.083927,86.67142857,6.326635055,175.6142857,15.17142857,5.857142857,13
169,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,30,29.9,23.0,25.62857143,23.55714286,88.95714286,231.1,89.88142857,rain,30.35115331,30.08571429,253.6,1009.083927,82.6,6.326635055,217.3714286,18.7,7.285714286,13
170,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,31,29.0,23.5,25.27142857,23.87142857,92.12857143,172.0,100.0,rain,30.35115331,28.58571429,245.4285714,1009.083927,78.37142857,6.326635055,186.6428571,16.01428571,6.285714286,13
171,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,32,29.5,23.0,25.31428571,23.31428571,89.38571429,17.9,60.11857143,rain,30.35115331,27.45714286,245.6857143,1009.083927,76.61428571,6.326635055,247.9142857,21.38571429,8.285714286,12
172,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,33,30.7,22.2,25.31428571,22.95714286,87.4,16.1,57.73857143,rain,30.35115331,23.75714286,253.4571429,1009.083927,69.45714286,6.326635055,255.0857143,21.94285714,8.714285714,12
173,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,34,30.5,23.0,26.27142857,23.85714286,87.38571429,87.7,65.47571429,rain,30.35115331,10.6,280.1,1009.083927,76.77142857,6.326635055,185.7857143,16.0,6.428571429,12
174,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,35,29.3,22.9,25.38571429,23.82857143,91.4,99.1,91.66714286,rain,30.35115331,17.95714286,283.2428571,1009.083927,76.71428571,6.326635055,166.2428571,14.35714286,5.857142857,12
175,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,36,28.7,21.2,24.55714286,23.22857143,92.6,152.6,85.71428571,rain,30.35115331,26.9,248.5857143,1009.083927,86.45714286,6.326635055,181.7428571,15.71428571,6.571428571,12
176,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,37,29.1,21.6,24.77142857,23.01428571,90.45714286,33.4,63.69,rain,30.35115331,20.52857143,254.6428571,1009.083927,52.0,6.326635055,255.8571429,22.01428571,8.714285714,12
177,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,38,29.5,20.1,24.84285714,22.58571429,88.18571429,0.7,4.167142857,no rain,30.35115331,15.62857143,273.5285714,1009.083927,60.91428571,6.326635055,270.6714286,23.41428571,9.285714286,12
178,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,39,31.8,21.2,26.35714286,22.28571429,79.67142857,21.6,25.59428571,rain,30.35115331,11.24285714,153.4714286,1009.083927,32.34285714,6.326635055,263.2285714,22.78571429,9.142857143,12
179,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,40,31.7,21.6,26.4,21.78571429,76.84285714,11.2,33.92857143,rain,30.35115331,9.828571429,50.94285714,1009.083927,42.61428571,6.326635055,229.5571429,19.85714286,7.857142857,11
180,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,41,32.0,18.4,25.71428571,19.7,71.3,2.3,10.71428571,no rain,30.35115331,11.37142857,86.74285714,1009.083927,50.62857143,6.326635055,248.4428571,21.45714286,8.571428571,11
181,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,42,32.8,19.2,26.21428571,20.32857143,71.65714286,1.6,3.571428571,no rain,30.35115331,15.37142857,77.14285714,1009.083927,31.54285714,6.326635055,246.7857143,21.34285714,8.714285714,11
182,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,43,32.9,18.2,24.17142857,16.77142857,65.8,0.3,1.785714286,no rain,30.35115331,17.94285714,116.7142857,1009.083927,62.25714286,6.326635055,194.4142857,16.8,7.0,11
183,Narmada,Kharif,Rice,2014,2014-2015,10879,7954,0.73,22-44,44,33.7,18.6,25.17142857,14.81428571,55.82857143,0.0,0.0,no rain,30.35115331,16.72857143,101.4857143,1009.083927,23.31428571,6.326635055,220.1857143,19.01428571,7.857142857,11
184,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,22,40.5,25.9,31.17142857,24.04285714,68.85714286,6.3,11.90428571,no rain,30.35115331,20.25714286,236.2285714,1006.6,52.65714286,4.757142857,269.9142857,23.3,8.428571429,13
185,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,23,40.0,26.8,31.84285714,23.62857143,64.92857143,5.4,8.332857143,no rain,30.35115331,23.02857143,228.3142857,1003.0,36.82857143,4.785714286,284.8571429,24.55714286,9.0,13
186,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,24,37.9,26.7,30.74285714,24.28571429,70.4,23.4,12.5,rain,30.35115331,32.04285714,214.1,1003.714286,48.85714286,4.114285714,294.1,25.34285714,9.142857143,13
187,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,25,35.0,26.5,30.22857143,24.55714286,72.8,1.5,4.167142857,no rain,30.35115331,34.04285714,230.2,1003.557143,57.0,4.0,278.4857143,24.02857143,8.714285714,13
188,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,26,35.2,26.3,30.32857143,23.87142857,69.58571429,1.5,4.761428571,no rain,30.35115331,27.2,243.5857143,1007.128571,47.75714286,4.228571429,285.6142857,24.65714286,9.0,13
189,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,27,35.3,25.9,30.0,24.38571429,73.35714286,13.8,20.24,rain,30.35115331,24.95714286,244.5714286,1005.6,44.08571429,4.657142857,276.5142857,23.87142857,8.571428571,13
190,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,28,33.7,25.7,28.64285714,24.95714286,81.3,60.3,40.47857143,rain,30.35115331,24.37142857,233.4,1002.671429,71.92857143,4.4,208.0285714,18.0,6.714285714,13
191,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,29,31.9,25.4,27.6,25.45714286,88.42857143,108.0,27.97571429,rain,30.35115331,32.87142857,240.1285714,1001.271429,84.47142857,3.971428571,173.0428571,14.97142857,6.0,13
192,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,30,31.2,24.7,26.94285714,25.05714286,89.88571429,128.2,16.07285714,rain,30.35115331,28.37142857,244.6714286,1003.942857,82.17142857,3.457142857,207.9285714,17.94285714,6.714285714,13
193,Navsari,Kharif,Rice,2014,2014-2015,58889,160724,2.73,22-44,31,30.4,24.6,26.71428571,25.25714286,92.04285714,82.5,33.33285714,rain,30.35115331,28.8,237.3142857,1001.942857,78.34285714,3.685714286,191.3,16.47142857,6.428571429,13
